RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file,geometry
GLOS,47.27,-88.607,"Station 45023 - North Entry Buoy, North Keweenaw Peninsula, MI",moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,X,X,,,,,X,,X,,,,,"wind_from_direction, wind_speed,  wind_speed_of_gust,  air_temperature, air_pressure_at_sea_level, sea_water_temperature (sfc, 1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m, 10m, 11m, 12m, 13m,  14m, 16m), dew_point_temperature,Relative Humidity,  solar_irradiance, sea_surface_wave_significant_height, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence_in_sea_water,  battery_voltage, photosynthetically_available_radiation, time, latitude, longitude, depth, currents at depths (0m,3.0m,4.3m,5.5m,6.7m,7.9m, 9.1m,10.4m,11.6m, 12.8m,14.0m, 15.2m, 16.5m, 17.7m, 18.9m, 20.1m, 21.3m, 22.6m, 23.8m,25.0m), max_wave_height, sea_surface_wave_maximum_Period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-88.607 47.27)
GLOS,43.977,-86.559,"Station 45024 - Ludington Buoy, MI",moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed,  wind_speed_of_gust,  air_temperature, air_pressure_at_sea_level,  sea_water_temperature (sfc, 3m; 5m, 8m, 11m, 13m, 16m, 19m, 21m),  dew_point_temperature,  solar_irradiance, sea_surface_wave_significant_height, significant_wave_from_direction, sea_surface_wind_wave_period, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx,POINT (-86.559 43.977)
GLOS,46.969,-88.398,"Station 45025 - South Entry Buoy, South Keweenaw Peninsula, MI",moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_sea_level, sea_water_temperature (sfc, 3m, 6m,  9m, 12m, 16m, 19m, 22m, 26m, 29m, 32m),  dew_point_temperature,  Relative humidity, solar_irradiance, sea_surface_wave_significant_height, sea_surface_wind_wave_period ,sea_surface_wave_from_direction, sea_surface_wave_maximum_height, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth, photosynthetically_available_radiation, battery_voltage time, latitude, longitude, depth",GLOS.xlsx,POINT (-88.398 46.969)
GLOS,41.983,-86.617,"Station 45026 - Cook Nuclear Plant Buoy, Stevensville, MI",moored_buoy,Y,N,X,,,X,X,X,X,X,,,,,X,X,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_sea_level,  sea_water_temperature, dew_point_temperature, sea_surface_wave_significant_height,  sea_surface_wind_wave_period,sea_surface_wave_from_direction, sea_surface_wave_maximum_height, eastward_current, northward_current, battery_voltage, time, latitude, longitude, depth, relative_humidity, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth, sea_water_temperature (1m, 3m, 5m, 7m, 9m, 11m, 13m, 15m, 17m, 19m), curents_at_depths(0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m)",GLOS.xlsx,POINT (-86.617 41.983)
GLOS,46.86,-91.93,"Station 45027 - McQuade Harbor Nearshore, MN",moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,,X,,,,,,,X,,X,,,"wind_from_direction, wind_speed, wind_speed_of_gust,  air_temperature, air_pressure_at_sea_level,  sea_water_temperature (sfc, 1m, 3m, 5m, 10m, 15m, 20m, 25m, 30m, 35m, 40m), dew_point_temperature, solar_irradiance, chlorophyll_fluorescence, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, sea_surface_wave_mean_period, sea_surface_wave_from_direction,  time, latitude, longitude, depth",GLOS.xlsx,POINT (-91.93 46.86)
GLOS,46.81,-91.84,Station 45028 - Western Lake Superior,moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m, 3m, 4m; 5m; 6m; 10m; 11m; 16m; 20m; 21m; 26m; 30m; 31m; 36m; 41m), dew_point_temperature, solar_irradiance, sea_surface_wave_significant_height,   time, latitude, longitude, depth",GLOS.xlsx,POINT (-91.84 46.81)
GLOS,42.9,-86.272,"Station 45029 - Holland Buoy, MI",moored_buoy,Y,N,X,,,X,X,X,X,X,,,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust,  air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m, 3m, 4m, 5m, 6m, 7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m, 18m, 19m, 20m, 21m), dew_point_temperature, sea_surface_wind_wave_period, , sea_surface_wave_significant_height,sea_surface_wave_from_direction, sea_surface_wave_maximum_height, battery_voltage,  time, latitude, longitude, depth, relative_humidity, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-86.272 42.9)
GLOS,43.179,-86.357,"Station 45161 - Muskegon Buoy, MI",moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,X,,X,X,,,,X,,X,,X,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m,19m, 21m, 22m), sea_surface_wave_mean_period,   sea_surface_wave_significant_height, sea_surface_wave_from_direction,  sea_surface_wave_maximum_height, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  time, latitude, longitude, depth, mass_concentration_of_blue_green_algae_rfu, fdom",GLOS.xlsx,POINT (-86.357 43.179)
GLOS,44.987,-83.27,"Station 45162 - Thunder Bay Buoy, Alpena, MI",moored_buoy,Y,Yp,X,,,,,X,X,,,,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, sea_water_temperature, sea_surface_wave_significant_height, sea_surface_wind_wave_period, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, time, latitude, longitude, depth",GLOS.xlsx,POINT (-83.27 44.987)
GLOS,43.986,-83.595,"Station 45163 - Saginaw Bay Buoy, MI",moored_buoy,Y,Yp,X,,,,,X,X,,,,,,X,,X,X,,,,X,,X,,X,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, sea_water_temperature (sfc, 1m, 13m, 14m), sea_surface_wave_significant_height,  sea_surface_wave_mean_period, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, sea_water_electrical_conductivity,  sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, time, latitude, longitude, depth, mass_concentration_of_blue_green_algae_in_sea_water_rfu",GLOS.xlsx,POINT (-83.595 43.986)
GLOS,41.732,-81.694,"Station 45164 - Cleveland Buoy, OH",moored_buoy,Y,N,X,,,,,X,X,X,,,,,X,,,X,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature(sfc,1m,2m,4m,6m,8m,10,12m,14m,16m,18m,20m, 22m), sea_surface_wave_significant_height, sea_surface_wave_mean_period, sea_water_electrial_conductivity, mass_concentration_of_oxygen_in_sea_water, factional_saturation_of_oxygen_in_sea_water, battery_voltage,  time, latitude, longitude, depth, fdom, sea_surface_wave_maximum_height",GLOS.xlsx,POINT (-81.694 41.732)
GLOS,41.702,-83.261,"Station 45165 - Toledo Water Intake Buoy, Oregon, OH",moored_buoy,Y,N,X,,,X,,X,X,X,,X,,,X,X,X,,,,,X,,X,,X,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature,  air_pressure_at_mean_sea_level, sea_water_temperature, dew_point_temperature, sea_surface_wave_mean_period, sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, sea_water_electrical_conductivity, solar_irradiance,  sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, eastward_current, northward_current, time, latitude, longitude, depth, currents_at_depths(0m,1m,2m,3m,4m,5m,6m,7m,8m)",GLOS.xlsx,POINT (-83.261 41.702)
GLOS,42.186,-80.137,"Station 45167 - Erie Nearshore Buoy, Erie, PA",moored_buoy,Y,Yp,X,,,,,X,X,X,,X,,,X,,X,X,,,,X,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_mean_period, wind_from_direction, air_temperature, sea_water_temperature (1m), wind_speed, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_mean_sea_level, solar_irradiance, fdom, latitude, longitude, time, depth",GLOS.xlsx,POINT (-80.137 42.186)
GLOS,42.397,-86.331,"Station 45168 - South Haven Buoy, MI",moored_buoy,Y,N,X,,,X,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed,  wind_speed_of_gust , air_temperature,  air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m, 3m, 5m, 7m, 9m, 11m, 13m, 15m, 17m), dew_point_temperature, sea_surface_wave_significant_height, sea_surface_wave_mean_period, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, solar_irradiance, battery_voltage, time, latitude, longitude, depth, relative_humidity, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-86.331 42.397)
GLOS,41.755,-86.968,"Station 45170 - Michigan City Buoy, IN",moored_buoy,Y,N,X,,,X,,X,X,,,X,,,X,,,,,,,,,,,,,,"wind_from_direction,  wind_speed,  wind_speed_of_gust, ,air_temperature, sea_water_temperature (sfc,1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m), dew_point_temperature,  sea_surface_wave_significant_height, sea_surface_wave_mean_period,sea_surface_wave_from_direction, solar_irradiance, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx,POINT (-86.968 41.755)
GLOS,42.135,-87.655,"Station 45174 - Wilmette, IL",moored_buoy,Y,N,X,,,X,,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed,  wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level,  sea_water_temperature, dew_point_temperature, sea_surface_wave_significant_height, sea_surface_wave_mean_period,sea_surface_wave_from_direction,  solar_irradiance, battery_voltage , time, latitude, longitude, depth,  ",GLOS.xlsx,POINT (-87.655 42.135)
GLOS,45.825,-84.772,"Station 45175 - Mackinac Straits West, Mackinaw City, MI",moored_buoy,Y,Yp,X,,,X,,X,X,X,,X,,,X,X,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust,  air_temperature,  air_pressure_at_mean_sea_level, sea_water_temperature (sfc, 1m, 3m, 4m, 6m, 8m, 10m 7m, 9m, 11m, 12m, 14m, 16m, 18m), dew_point_temperature,  Relative_humidity, sea_surface_wave_significant_height, sea_surface_wave_mean_period, sea_surface_wave_from_direction,sea_surface_wave_maximum_height , solar_irradiance,  photosynthetically_available_radiation,  eastward_current, northward_current,battery_voltage,  time, latitude, longitude, depth, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth, water_currents (0m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,12m,13m,14m,15m,16m,17m,18m,19m,20m,21m,22m,23m,24m,25m,26m,27m,28m,29m)",GLOS.xlsx,POINT (-84.772 45.825)
GLOS,41.55,-81.765,"Station 45176 - Cleveland Intake Crib Buoy, OH",moored_buoy,Y,N,X,,,X,,X,X,X,,,,,X,,,X,,,,X,,X,,X,,,"wind_from_direction, wind_speed, wind_speed_of_gust,   air_temperature, air_pressure_at_mean_sea_level, dew_point_temperature, sea_water_temperature (1.5m, 3m, 4.5m, 6m, 7.5m, 9m, 10.5m, 11m, 12m, 12.5m, 13m, 13.5m, 14m, 15m, 15.5m), sea_surface_wave_significant_height,  sea_surface_wave_mean_period, sea_surface_wave_from_direction,  sea_water_electrial_conductivity, sea_surface_wave_maximum_height, chlorophyll_fluorescence, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom, sea_water_ph_reported_on_total_scale, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-81.765 41.55)
GLOS,41.55,-81.765,Cleveland Crib Bottom Sonde (45176b),fixed,Y,N,,,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  mass_concentration_of_blue_green_algae_in_sea_water_rfu fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, time, latitude, longitude, depth, fdom, sea_water_turbidity",GLOS.xlsx,POINT (-81.765 41.55)
GLOS,44.98163,-85.83086,Sleeping Bear Dunes,moored_buoy,Y,N,X,,,,,X,X,X,,X,,,X,,X,X,,,,X,,,,,,,"wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, Relative_Humidity,  sea_water_temperature, solar_irradiation, sea_surface_wave_significant_height,  sea_surface_wave_mean_period, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, fractional_saturation_of_oxygen_in_sea_water, time, latitude, longitude, depth, battery_voltage, significant_wave_from_direction, mass_concentration_of_oxygen_in_sea_water",GLOS.xlsx,POINT (-85.83086 44.98163)
GLOS,44.55028,-87.95888,Green Bay East,moored_buoy,Y,N,X,,,,,,X,,,,,,,,X,X,,,,X,,,,X,,,"wind_from_direction, wind_speed, sea_water_temperature, sea_water_electrical_conductivity, sea_water_pH_reported_on_total_scale, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, battery_voltage, photosynthetic_available_radiation, fdom, latitude, longitude, depth, time",GLOS.xlsx,POINT (-87.95888 44.55028)
GLOS,44.57673,-87.98761,Green Bay West,moored_buoy,Y,N,X,,,,,,X,,,,,,,,X,X,,,,X,,,,X,,,"wind_from_direction, wind_speed, sea_water_temperature, sea_water_electrical_conductivity, sea_water_pH_reported_on_total_scale, sea_water_turbidity, mass_concentration_of_blue_green_algae_in_sea_water_rfu, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, battery_voltage, photosynthetic_available_radiation, fdom, latitude, longitude, depth, time",GLOS.xlsx,POINT (-87.98761 44.57673)
GLOS,42.367168,-87.795225,Waukegan,moored_buoy,Y,N,,,,,,,X,,,,,,X,X,,,,,,,,,,,,,"Wind_from_direction; Wind_speed; Wind_speed_of_gust; Air_temperature; sea_surface_water_temperature Water_currents (sfc, 2m); sea_surface_wave_significant_height; sea_surface_wave_mean_period,; sea_surface_wave_from_direction, sea_surface_wave_maximum_height, Battery_voltage; sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-87.795225 42.367168)
GLOS,42.490631,-87.778884,Winthrop (45187),moored_buoy,Y,N,,,,,,,X,,,,,,X,X,,,,,,,,,,,,,"Wind_from_direction; Wind_speed; Wind_speed_of_gust; Air_temperature; sea_surface_water_temperature Water_currents (sfc, 2m); sea_surface_wave_significant_height; sea_surface_wind_wave_period,; sea_surface_wave_from_direction, sea_surface_wave_maximum_height, Battery_voltage; sea_surface_wave_maximum_period, sea_surface_wave_mean_height_of_highest_tenth",GLOS.xlsx,POINT (-87.778884 42.490631)
GLOS,46.8983,-94.1455,"Bark Point, WI buoy",moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,,X,,,,X,,X,,X,,,"air_pressure_at_mean_sea_level, air_temperature, chlorophyll_fluorescence, mass_concentration_of_blue_green_algae_in_sea_water_rfu, dew_point, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_pH_reported_on_total_scale, sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m, 7m, 8m, 9m, 10m), wind_from_direction, wind_speed, wind_speed_of_gust",GLOS.xlsx,POINT (-94.1455 46.8983)
GLOS,41.496,-82.75,Sandusky Bay buoy (bgsusd2),moored_buoy,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,X,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, chlorophyll_fluorescence,   sea_water_ph_reported_on_total_scale,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-82.75 41.496)
GLOS,42.56,-79.43,Dunkirk Buoy (ESF3),moored_buoy,Y,Yf,X,,,,,X,X,X,,X,,,,,,X,,,,,,,,,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, Relative_Humidity, sea_water_temperature(1m, 2m,4m,6m,8m,10m,12m,14m,16m,18m,20m,22,24m,25m,26m), time, latitude, longitude, depth, solar_irradiance, mass_concentration_of_oxygen_in_sea_water, sea_water_electrical_conductivity, fractional_saturation_of_oxygen_in_sea_water",GLOS.xlsx,POINT (-79.43 42.56)
GLOS,43.388,-78.192,Sodus Point Nearshore Monitoring Buoy (ESF8),moored_buoy,Y,Yf,X,,,,X,X,X,X,,X,,,X,X,X,,,,,,,,,,,,"relative_humidity, wind_from_direction, air_temperature, air_pressure_at_sea_level, wind_speed, wind_speed_of_gust,  sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m), solar_irradiance, sea_water_electrical_conductivity, sea_water_turbidity,  sea_surface_wave_from_direction. sea_surface_wave_significant_period, sea_surface_wave_significant_height, sea_surface_wave_mean_period, northward_sea_water_velocity, eastward_sea_water_velocity, time, latitude, longitude, depth",GLOS.xlsx,POINT (-78.192 43.388)
GLOS,43.282,-76.961,Oak Orchard Nearshore Monitoring Buoy (ESF9),moored_buoy,Y,Yf,X,,,,X,X,X,X,,X,,,X,X,X,,,,,,,,,,,,"sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m,7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m, 18m, 19m), wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, relative_humidity, solar_irradiance, sea_water_turbidity, sea_water_electrical_conductivity, sea_surface_wave_significant_period, sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period, eastward_sea_water_velocity, northward_sea_water_velocity, latitude, longitude, time, depth",GLOS.xlsx,POINT (-76.961 43.282)
GLOS,41.82,-83.36,NOAA GLERL WE2 (glerlwe2),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,X,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water,mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-83.36 41.82)
GLOS,41.83,-83.2,NOAA GLERL WE4 (glerlwe4),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,X,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-83.2 41.83)
GLOS,41.82,-83.36,NOAA GLERL WE8 (glerlwe8),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,X,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,  fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-83.36 41.82)
GLOS,41.7351,-83.3007,WLE-ESP,moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,X,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx,POINT (-83.3007 41.7351)
GLOS,46.721,-87.412,"Station GRIM4 - Granite Island, MI",tower,Y,N,,,,X,,X,X,X,,X,,,,,,,,,,,,,,,,,"wind_from_direction,  wind_speed, wind_speed_of_gust , air_temperature, dew_point_temperature, time, Relative_humidity, solar_irradiance, latitude, longitude, depth, air_pressure_at_mean_sea_level",GLOS.xlsx,POINT (-87.412 46.721)
GLOS,41.67,-83.29,Ashtabula Water Intake (leash),fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",GLOS.xlsx,POINT (-83.29 41.67)
GLOS,41.52,-81.01,Avon Lake Pump Station (leavon),fixed,Y,N,X,,,,,,,,,,,,,,,X,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-81.01 41.52)
GLOS,41.46297,-82.65015,Sandusky Water Intake,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",GLOS.xlsx,POINT (-82.65015 41.46297)
GLOS,41.45,-82.22,Elyria Pump Station (leelyria),fixed,Y,N,X,,,,,,,,,,,,,,X,,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",GLOS.xlsx,POINT (-82.22 41.45)
GLOS,41.291942,-82.143262,City of Lorain ,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-82.143262 41.291942)
GLOS,41.721,-81.363,Mentor Wet Well (lementor),fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth, fdom",GLOS.xlsx,POINT (-81.363 41.721)
GLOS,41.54,-82.73,Marblehead Pump Station (lemrbhd),fixed,Y,N,X,,,,,,,,,,,,,,,,,,,X,,X,,X,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  mass_concentration_of_blue_green_algae_in_sea_water_rfu, time, latitude, longitude, depth",GLOS.xlsx,POINT (-82.73 41.54)
